# English inventory index, Spanish, French, German, Portuguese. = preserves technical notation; @N reuses row N.
163	Preajuste DLAA	Préréglage DLAA	DLAA-Voreinstellung	Predefinição DLAA
164	DLSS 3.7+: preajuste D mejorado. ¡Eliminado en versiones recientes!	DLSS 3.7+ : préréglage D amélioré. Supprimé des versions récentes !	DLSS 3.7+: verbesserte D-Voreinstellung. In neueren Versionen entfernt!	DLSS 3.7+: predefinição D melhorada. Removida nas versões recentes!
165	DLSS 5: así se supone que se embadurna	DLSS 5 : la bouillie comme vous ne l'avez jamais vue	DLSS 5: So soll Bildmatsch aussehen	DLSS 5: a meleca como deve ser
166	DLSS Enabler como dlss-enabler-headless.dll	DLSS Enabler sous dlss-enabler-headless.dll	DLSS Enabler als dlss-enabler-headless.dll	DLSS Enabler como dlss-enabler-headless.dll
167	Renderizado neuronal DLSS	Rendu neuronal DLSS	Neuronales DLSS-Rendering	Renderização neural DLSS
168	Ajustes DLSS	Réglages DLSS	DLSS-Einstellungen	Configurações DLSS
169	DLSS con Dx12	DLSS avec Dx12	DLSS mit Dx12	DLSS com Dx12
170	Ajustes DLSSD	Réglages DLSSD	DLSSD-Einstellungen	Configurações DLSSD
171	DLSSG se desactiva intencionadamente mientras este menú está visible	DLSSG est volontairement désactivé lorsque ce menu est visible	DLSSG wird bei sichtbarem Menü absichtlich deaktiviert	DLSSG é desativado intencionalmente enquanto este menu está visível
172	DLSSG solo admite HDR10	DLSSG ne prend en charge que HDR10	DLSSG unterstützt nur HDR10	DLSSG suporta apenas HDR10
173	La salida DLSSG puede combinarse, por ejemplo, con la de Nukem	La sortie DLSSG peut être combinée à celle de Nukem, par exemple	DLSSG-Ausgabe lässt sich beispielsweise mit Nukems Lösung kombinieren	A saída DLSSG pode ser combinada, por exemplo, com a de Nukem
174	DLSSG mediante Nvngx	DLSSG via Nvngx	DLSSG über Nvngx	DLSSG via Nvngx
175	DLSSG mediante Streamline	DLSSG via Streamline	DLSSG über Streamline	DLSSG via Streamline
176	Objetivo FPS de DMFG	Cible FPS DMFG	DMFG-FPS-Ziel	Alvo FPS do DMFG
177	DRS (resolución dinámica)	DRS (résolution dynamique)	DRS (dynamische Auflösung)	DRS (resolução dinâmica)
178	DXVK con Dx12	DXVK avec Dx12	DXVK mit Dx12	DXVK com Dx12
179	Depuración	Débogage	Debugging	Depuração
180	Líneas de cadencia	Lignes de cadencement	Timing-Debuglinien	Linhas de cadência
181	Líneas de reinicio	Lignes de réinitialisation	Reset-Debuglinien	Linhas de reinicialização
182	Líneas de desgarro	Lignes de déchirure	Tearing-Debuglinien	Linhas de corte
183	Vista de depuración	Vue de débogage	Debugansicht	Visualização de depuração
184	@183	@183	@183	@183
185	Depuración: azul donde se usan vectores de cámara alternativos	Débogage : bleu où les vecteurs caméra de repli sont utilisés	Debug: Blau bei Verwendung der Kamera-Ersatzbewegungsvektoren	Depuração: azul onde são usados vetores alternativos da câmera
186	Depuración: rojo en píxeles corregidos	Débogage : rouge sur les pixels corrigés	Debug: Rot auf korrigierten Pixeln	Depuração: vermelho nos pixels corrigidos
187	Depuración: comparación dividida	Débogage : comparaison sur écran partagé	Debug: Vergleich auf geteiltem Bildschirm	Depuração: comparação em tela dividida
188	Depuración: visualización trapezoidal	Débogage : zone trapézoïdale	Debug: Trapezbereich anzeigen	Depuração: área trapezoidal
189	Muestreo profundo de porquería 5	Échantillonnage profond de bouillie 5	Deep-Learning-Bildmatsch 5	Amostragem profunda de meleca 5
190	Predeterminado	Par défaut	Standard	Padrão
191	Predeterminado (estándar)	Par défaut (standard)	Standard (normal)	Padrão (normal)
192	Predeterminado para rendimiento. Transformer de 2.ª generación	Défaut pour Performance. Transformer de 2e génération	Standard für Leistung. Transformer der 2. Generation	Padrão para desempenho. Transformer de 2ª geração
193	Predeterminado para ultrarrendimiento. Transformer de 2.ª generación	Défaut pour Ultra performance. Transformer de 2e génération	Standard für Ultra-Leistung. Transformer der 2. Generation	Padrão para ultradesempenho. Transformer de 2ª geração
194	Predeterminado deja elegir al modelo. La numeración no equivale a los preajustes de superresolución o reconstrucción de rayos.	Par défaut laisse le modèle choisir. La numérotation ne correspond pas aux préréglages de super-résolution ou de reconstruction des rayons.	Standard überlässt die Wahl dem Modell. Die Nummern entsprechen nicht den Super-Resolution- oder Ray-Reconstruction-Voreinstellungen.	Padrão deixa o modelo escolher. A numeração não corresponde às predefinições de super-resolução ou reconstrução de raios.
195	Modelo predeterminado, Transformer	Modèle par défaut, Transformer	Standardmodell, Transformer	Modelo padrão, Transformer
196	Opción predeterminada: calidad suficiente y muy rápida.	Option par défaut : qualité satisfaisante et très rapide.	Standardoption: ausreichende Bildqualität und sehr schnell.	Opção padrão: qualidade suficiente e muito rápida.
197	Predeterminado para DLAA/equilibrado/calidad. Transformer de 1.ª generación	Défaut pour DLAA/Équilibré/Qualité. Transformer de 1re génération	Standard für DLAA/Ausgewogen/Qualität. Transformer der 1. Generation	Padrão para DLAA/equilibrado/qualidade. Transformer de 1ª geração
198	Predeterminado para rendimiento/equilibrado/calidad; prioriza estabilidad. ¡Eliminado en versiones recientes!	Défaut pour Performance/Équilibré/Qualité ; privilégie la stabilité. Supprimé des versions récentes !	Standard für Leistung/Ausgewogen/Qualität; bevorzugt Stabilität. In neueren Versionen entfernt!	Padrão para desempenho/equilibrado/qualidade; prioriza estabilidade. Removido nas versões recentes!
199	Predeterminado para ultrarrendimiento y DLAA. ¡Eliminado en versiones recientes!	Défaut pour Ultra performance et DLAA. Supprimé des versions récentes !	Standard für Ultra-Leistung und DLAA. In neueren Versionen entfernt!	Padrão para ultradesempenho e DLAA. Removido nas versões recentes!
200	Intervalo de movimiento donde el efecto pasa de cero a intensidad total, a partir del umbral. Un intervalo mayor suaviza y ralentiza la respuesta; uno menor la hace más rápida y agresiva.	Plage de mouvement où l'effet passe de zéro à pleine intensité après le seuil. Une plage large adoucit la réponse ; une petite la rend plus rapide et agressive.	Bewegungsbereich, in dem der Effekt oberhalb der Schwelle von null auf volle Stärke steigt. Größere Werte ergeben weichere Übergänge, kleinere eine schnellere und stärkere Reaktion.	Faixa de movimento em que o efeito passa de zero à intensidade total após o limiar. Uma faixa maior suaviza a resposta; uma menor a torna mais rápida e agressiva.
201	Retrasa la captura HUDless. ¡Valores altos pueden causar fallos!	Retarde la capture HUDless. Des valeurs élevées peuvent provoquer des plantages !	Verzögert HUDless-Aufnahme. Hohe Werte können Abstürze verursachen!	Atrasa a captura HUDless. Valores altos podem causar falhas!
202	Profundidad	Profondeur	Tiefe	Profundidade
203	Adaptación a profundidad (DAS)	Selon la profondeur (DAS)	Tiefenabhängig (DAS)	Adaptado à profundidade (DAS)
204	Adaptación a profundidad (RCAS)	Selon la profondeur (RCAS)	Tiefenabhängig (RCAS)	Adaptado à profundidade (RCAS)
205	Sesgo de profundidad	Biais de profondeur	Tiefenbias	Viés de profundidade
206	Profundidad invertida	Profondeur inversée	Invertierte Tiefe	Profundidade invertida
207	Escala de profundidad	Échelle de profondeur	Tiefenskalierung	Escala de profundidade
208	Profundidad como ValidNow	Profondeur comme ValidNow	Tiefe als ValidNow	Profundidade como ValidNow
209	La profundidad se divide entre este valor	La profondeur est divisée par cette valeur	Tiefenwerte werden durch diesen Wert geteilt	A profundidade é dividida por este valor
210	Diseñado para reducir resolución. Buen contraste y pocos artefactos, pero más suave que Lanczos.	Conçu pour réduire la résolution. Bon contraste et peu d'artefacts, mais plus doux que Lanczos.	Für Verkleinerung ausgelegt. Guter Kontrast bei wenigen Artefakten, aber weicher als Lanczos.	Projetado para reduzir resolução. Bom contraste e poucos artefatos, mas mais suave que Lanczos.
211	Intensidad del detalle	Intensité des détails	Detailstärke	Intensidade do detalhe
212	Detallado	Détaillé	Detailliert	Detalhado
213	Detallado + gráfico	Détaillé + graphique	Detailliert + Diagramm	Detalhado + gráfico
214	Diagnóstico	Diagnostic	Diagnose	Diagnóstico
215	¿Sabías que Intel lanzó XeFG para todos?	Saviez-vous qu'Intel a rendu XeFG accessible à tous ?	Wusstest du, dass Intel XeFG für alle veröffentlicht hat?	Sabia que a Intel lançou XeFG para todos?
216	¿De verdad pagaste 70 EUR por este juego?	Vous avez vraiment payé 70 EUR pour ce jeu ?	Hast du wirklich 70 EUR für dieses Spiel bezahlt?	Você realmente pagou 70 EUR por este jogo?
217	Diferencia (amplificada)	Différence (amplifiée)	Differenz (verstärkt)	Diferença (amplificada)
218	Desactivar	Désactiver	Deaktivieren	Desativar
219	Desactivar rastreo DI	Désactiver le suivi DI	DI-Verfolgung deaktivieren	Desativar rastreamento DI
220	Desactivar rastreo DII	Désactiver le suivi DII	DII-Verfolgung deaktivieren	Desativar rastreamento DII
221	Desactivar rastreo Dispatch	Désactiver le suivi Dispatch	Dispatch-Verfolgung deaktivieren	Desativar rastreamento Dispatch
222	Desactiva interpolación del HUD/interfaz y restaura el comportamiento XeFG 2. Corrige artefactos en elementos transparentes.	Désactive l'interpolation HUD/interface et rétablit XeFG 2. Corrige les artefacts des éléments transparents.	Deaktiviert HUD/UI-Interpolation und stellt das XeFG-2-Verhalten wieder her. Behebt Artefakte transparenter Elemente.	Desativa a interpolação do HUD/interface e restaura o comportamento XeFG 2. Corrige artefatos em elementos transparentes.
223	Desactivar HUDless	Désactiver HUDless	HUDless deaktivieren	Desativar HUDless
224	Desactivar rastreo OM	Désactiver le suivi OM	OM-Verfolgung deaktivieren	Desativar rastreamento OM
225	Desactivar rastreo RTV	Désactiver le suivi RTV	RTV-Verfolgung deaktivieren	Desativar rastreamento RTV
226	Desactivar máscara reactiva	Désactiver le masque réactif	Reaktive Maske deaktivieren	Desativar máscara reativa
227	Desactivar rastreo SCR	Désactiver le suivi SCR	SCR-Verfolgung deaktivieren	Desativar rastreamento SCR
228	Desactivar rastreo SGR	Désactiver le suivi SGR	SGR-Verfolgung deaktivieren	Desativar rastreamento SGR
229	Desactivar rastreo SRV	Désactiver le suivi SRV	SRV-Verfolgung deaktivieren	Desativar rastreamento SRV
230	Desactivar rastreo UAV	Désactiver le suivi UAV	UAV-Verfolgung deaktivieren	Desativar rastreamento UAV
231	Desactivar textura de interfaz	Désactiver la texture d'interface	UI-Textur deaktivieren	Desativar textura da interface
232	Desactiva el rastreo de CreateRenderTargetView. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de CreateRenderTargetView. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von CreateRenderTargetView. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de CreateRenderTargetView. Pode ajudar a excluir recursos HUDless incorretos.
233	Desactiva el rastreo de CreateShaderResourceView. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de CreateShaderResourceView. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von CreateShaderResourceView. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de CreateShaderResourceView. Pode ajudar a excluir recursos HUDless incorretos.
234	Desactiva el rastreo de CreateUnorderedAccessView. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de CreateUnorderedAccessView. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von CreateUnorderedAccessView. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de CreateUnorderedAccessView. Pode ajudar a excluir recursos HUDless incorretos.
235	Desactiva el rastreo de Dispatch. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de Dispatch. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von Dispatch. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de Dispatch. Pode ajudar a excluir recursos HUDless incorretos.
236	Desactiva el rastreo de DrawIndexedInstanced. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de DrawIndexedInstanced. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von DrawIndexedInstanced. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de DrawIndexedInstanced. Pode ajudar a excluir recursos HUDless incorretos.
237	Desactiva el rastreo de DrawInstanced. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de DrawInstanced. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von DrawInstanced. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de DrawInstanced. Pode ajudar a excluir recursos HUDless incorretos.
238	Desactiva el rastreo de OMSetRenderTargets. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de OMSetRenderTargets. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von OMSetRenderTargets. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de OMSetRenderTargets. Pode ajudar a excluir recursos HUDless incorretos.
239	Desactiva el rastreo de SetComputeRootDescriptorTable. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de SetComputeRootDescriptorTable. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von SetComputeRootDescriptorTable. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de SetComputeRootDescriptorTable. Pode ajudar a excluir recursos HUDless incorretos.
240	Desactiva el rastreo de SetGraphicsRootDescriptorTable. Puede ayudar a excluir recursos HUDless incorrectos.	Désactive le suivi de SetGraphicsRootDescriptorTable. Peut aider à exclure les mauvaises ressources HUDless.	Deaktiviert die Verfolgung von SetGraphicsRootDescriptorTable. Kann falsche HUDless-Ressourcen herausfiltern.	Desativa o rastreamento de SetGraphicsRootDescriptorTable. Pode ajudar a excluir recursos HUDless incorretos.
241	Tinte de desoclusión	Teinte de désoccultation	Farbe neu sichtbarer Bereiche	Tonalidade de desoclusão
242	Pant.	Écran	Anzeige	Tela
243	Vectores a resolución de pantalla	Vecteurs à la résolution d'écran	Bewegungsvektoren in Anzeigeauflösung	Vetores na resolução da tela
244	Ancho de pantalla	Largeur d'écran	Anzeigebreite	Largura da tela
245	Mostrar solo fotogramas generados por FSR 3.1	Afficher uniquement les images générées par FSR 3.1	Nur von FSR 3.1 generierte Frames anzeigen	Mostrar apenas quadros gerados por FSR 3.1
246	No usar HUDless de ffxConfig	Ne pas utiliser HUDless de ffxConfig	HUDless aus ffxConfig nicht verwenden	Não usar HUDless de ffxConfig
247	No usar HUDless de ffxDispatch	Ne pas utiliser HUDless de ffxDispatch	HUDless aus ffxDispatch nicht verwenden	Não usar HUDless de ffxDispatch
248	No existe	N'existe pas	Nicht vorhanden	Não existe
249	@248	@248	@248	@248
250	No usar NTShared	Ne pas utiliser NTShared	NTShared nicht verwenden	Não usar NTShared
251	No usar señales de reinicio de entradas FG	Ignorer les signaux de réinitialisation des entrées FG	Reset-Signale der FG-Eingaben ignorieren	Não usar sinais de reinicialização das entradas FG
252	Reductor de resolución	Réducteur de résolution	Verkleinerungsfilter	Redutor de resolução
253	Reductor de resolución (NR)	Réducteur de résolution (NR)	Verkleinerungsfilter (NR)	Redutor de resolução (NR)
